@relation 'generators.SEAGenerator -weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {groupA,groupB}

@data
0.096296,0.926465,0.873264,groupB
0.836461,0.976898,0.724363,groupB
0.771913,0.500286,0.013361,groupB
0.312725,0.699065,0.128383,groupB
0.935013,0.520085,0.155788,groupB
0.808127,0.865706,0.528605,groupB
0.451552,0.983299,0.105299,groupB
0.80656,0.499979,0.854149,groupB
0.186488,0.851947,0.337967,groupB
0.734493,0.460445,0.631291,groupB
0.9612,0.349917,0.929041,groupB
0.990945,0.212652,0.101907,groupB
0.37416,0.794222,0.5775,groupB
0.226227,0.446233,0.756522,groupA
0.25241,0.874891,0.171674,groupB
0.0371,0.242871,0.849257,groupA
0.65057,0.249425,0.785116,groupA
0.953079,0.169849,0.472808,groupB
0.557007,0.6334,0.386345,groupB
0.677246,0.909497,0.408511,groupB
0.877707,0.492937,0.557174,groupB
0.070238,0.511512,0.161779,groupA
0.013144,0.745249,0.234972,groupB
0.340092,0.373466,0.964455,groupA
0.523935,0.92579,0.832899,groupB
0.358745,0.639764,0.831085,groupB
0.354193,0.886745,0.673285,groupB
0.544772,0.395211,0.219582,groupA
0.699513,0.294693,0.863379,groupB
0.643203,0.028529,0.872706,groupA
0.367396,0.9291,0.259551,groupB
0.069697,0.461413,0.742873,groupA
0.543817,0.482494,0.337889,groupB
0.356645,0.750374,0.799066,groupB
0.837027,0.998685,0.890872,groupB
0.112434,0.553123,0.799742,groupA
0.252121,0.530438,0.638559,groupA
0.666355,0.709829,0.841525,groupB
0.536789,0.028707,0.895861,groupA
0.782051,0.554784,0.626068,groupB
0.263331,0.769326,0.55813,groupB
0.999002,0.605558,0.665628,groupB
0.472204,0.021069,0.255623,groupA
0.264273,0.988158,0.551135,groupB
0.486754,0.301097,0.520257,groupA
0.665966,0.254829,0.602071,groupA
0.539265,0.783063,0.838247,groupB
0.358145,0.262409,0.15418,groupA
0.120393,0.707618,0.470074,groupA
0.321191,0.794705,0.899053,groupB
0.471506,0.112245,0.597575,groupA
0.587444,0.009772,0.863092,groupB
0.286828,0.728524,0.482471,groupB
0.338697,0.7763,0.926945,groupB
0.907703,0.008893,0.233769,groupA
0.076072,0.785183,0.484758,groupA
0.799889,0.834345,0.566467,groupB
0.700083,0.447922,0.787488,groupB
0.504107,0.980028,0.47858,groupB
0.970347,0.594722,0.056101,groupB
0.276807,0.551743,0.669882,groupA
0.380224,0.512566,0.847214,groupB
0.72397,0.328863,0.96176,groupB
0.571671,0.432713,0.870088,groupB
0.158357,0.134263,0.031968,groupA
0.431861,0.343323,0.701607,groupA
0.60601,0.186651,0.139611,groupA
0.984984,0.484669,0.373192,groupB
0.112619,0.6119,0.552482,groupA
0.33656,0.327071,0.52574,groupA
0.899749,0.122886,0.49578,groupB
0.00766,0.551686,0.942261,groupA
0.630235,0.418682,0.985089,groupB
0.725118,0.516008,0.644128,groupB
0.268736,0.388774,0.734461,groupB
0.004655,0.888036,0.973383,groupA
0.204368,0.064225,0.503155,groupA
0.2069,0.731291,0.096478,groupA
0.229614,0.091807,0.921582,groupA
0.494717,0.270417,0.705679,groupA
0.40172,0.663883,0.481708,groupB
0.894157,0.356093,0.545603,groupB
0.393924,0.014109,0.028199,groupB
0.278571,0.152908,0.233718,groupA
0.924093,0.424836,0.393264,groupB
0.789153,0.253105,0.798827,groupB
0.80616,0.982255,0.51035,groupB
0.874559,0.042842,0.032895,groupA
0.726939,0.351327,0.206138,groupB
0.723376,0.062249,0.653152,groupA
0.472971,0.030575,0.928076,groupA
0.298806,0.280189,0.356838,groupA
0.672843,0.792685,0.013923,groupB
0.115815,0.898997,0.54483,groupB
0.918116,0.408139,0.04845,groupB
0.387572,0.641296,0.198919,groupB
0.565002,0.94393,0.217905,groupB
0.751079,0.540651,0.34026,groupB
0.992946,0.326868,0.868728,groupB
0.75404,0.232349,0.31675,groupB
0.721583,0.793972,0.060862,groupA
0.778585,0.226716,0.461857,groupB
0.554684,0.307109,0.888005,groupA
0.501302,0.01144,0.571582,groupA
0.242399,0.196648,0.791163,groupA
0.593418,0.406816,0.741374,groupB
0.679766,0.813908,0.204018,groupB
0.164958,0.682111,0.557693,groupA
0.498511,0.966841,0.070071,groupB
0.482779,0.163678,0.948079,groupA
0.107803,0.388447,0.419817,groupA
0.275017,0.260054,0.003328,groupA
0.087317,0.034099,0.26512,groupA
0.395136,0.659916,0.783011,groupB
0.769403,0.660348,0.3482,groupB
0.942978,0.119813,0.581958,groupB
0.973913,0.446665,0.060262,groupB
0.812158,0.158953,0.37105,groupB
0.80332,0.973089,0.374847,groupB
0.078497,0.99342,0.739584,groupB
0.944988,0.224714,0.92794,groupB
0.053036,0.851748,0.447298,groupA
0.044882,0.100761,0.475085,groupA
0.101878,0.113574,0.631827,groupA
0.989005,0.923384,0.724294,groupB
0.91423,0.563519,0.72373,groupB
0.798836,0.881956,0.030569,groupB
0.268498,0.27192,0.772318,groupA
0.163448,0.054966,0.275676,groupA
0.011696,0.173748,0.458762,groupA
0.894528,0.997521,0.115951,groupB
0.186671,0.979022,0.080704,groupB
0.791103,0.91927,0.81765,groupB
0.642962,0.275329,0.329058,groupA
0.762581,0.50846,0.043544,groupB
0.556812,0.582095,0.528016,groupA
0.039188,0.643163,0.53134,groupA
0.177815,0.826394,0.036162,groupB
0.130887,0.799195,0.997065,groupA
0.158645,0.177613,0.904452,groupA
0.670505,0.4865,0.917126,groupA
0.613709,0.67742,0.059207,groupB
0.091418,0.905659,0.237181,groupB
0.277267,0.457349,0.577861,groupA
0.82903,0.439468,0.063621,groupA
0.840588,0.320579,0.895529,groupB
0.765695,0.721215,0.927353,groupB
0.998162,0.415457,0.701007,groupB
0.447498,0.437387,0.964673,groupA
0.638259,0.727954,0.498353,groupB
0.74061,0.634514,0.254423,groupB
0.576481,0.707956,0.705594,groupA
0.272923,0.836942,0.326734,groupB
0.419843,0.994016,0.32664,groupB
0.356743,0.869793,0.487035,groupB
0.64934,0.658624,0.171345,groupA
0.629072,0.20719,0.974633,groupA
0.11442,0.740679,0.039428,groupA
0.919201,0.25421,0.532177,groupA
0.713993,0.635242,0.157116,groupB
0.127409,0.659795,0.13527,groupA
0.392424,0.993809,0.899485,groupB
0.936725,0.652209,0.672524,groupB
0.640102,0.126779,0.757849,groupB
0.34478,0.403721,0.962457,groupA
0.144647,0.91204,0.058408,groupB
0.656989,0.685976,0.570914,groupA
0.1629,0.121088,0.228969,groupA
0.483335,0.612186,0.506176,groupB
0.86859,0.299738,0.178336,groupB
0.892009,0.151545,0.530866,groupB
0.261523,0.757581,0.268044,groupB
0.680388,0.019415,0.55265,groupA
0.451946,0.017158,0.055275,groupA
0.467614,0.254745,0.958789,groupB
0.050199,0.088266,0.528982,groupA
0.635652,0.549833,0.931154,groupB
0.006907,0.019116,0.74494,groupA
0.490476,0.199738,0.161459,groupA
0.58723,0.663273,0.785754,groupA
0.754836,0.175008,0.842009,groupA
0.549488,0.904974,0.993868,groupB
0.021501,0.003452,0.062773,groupA
0.668518,0.527932,0.264145,groupB
0.984373,0.690098,0.797335,groupB
0.765386,0.191316,0.83989,groupB
0.053876,0.657449,0.275388,groupA
0.851734,0.725545,0.986385,groupA
0.833168,0.122088,0.930489,groupA
0.101377,0.472093,0.005151,groupA
0.899553,0.881307,0.723672,groupB
0.327313,0.084944,0.774061,groupA
0.876413,0.594469,0.744212,groupB
0.389101,0.688648,0.042451,groupB
0.037632,0.902769,0.785649,groupA
0.790469,0.686535,0.13771,groupB
0.932304,0.063362,0.088858,groupB
0.987427,0.695538,0.149377,groupB
0.123949,0.636991,0.680861,groupA
0.691469,0.079283,0.236012,groupA
0.447841,0.946785,0.034909,groupB
0.533458,0.491814,0.605852,groupB
0.516041,0.742187,0.652474,groupB
0.470443,0.906921,0.569833,groupB
0.760881,0.14515,0.805747,groupB
0.253362,0.037084,0.050886,groupA
0.258276,0.694284,0.816784,groupB
0.978227,0.821972,0.021241,groupB
0.393835,0.806715,0.529601,groupB
0.01085,0.655217,0.359978,groupA
0.775007,0.888021,0.427704,groupA
0.911249,0.363124,0.246944,groupB
0.436716,0.744596,0.949369,groupB
0.891667,0.12151,0.939773,groupB
0.430899,0.949794,0.636215,groupB
0.951817,0.161038,0.5749,groupB
0.180719,0.145469,0.574678,groupA
0.835032,0.655872,0.482863,groupB
0.887331,0.795774,0.630021,groupB
0.410182,0.45437,0.26797,groupA
0.246693,0.908711,0.993561,groupB
0.25277,0.012359,0.939909,groupB
0.669701,0.319768,0.69636,groupB
0.565413,0.361644,0.933712,groupB
0.520299,0.063924,0.069968,groupA
0.514171,0.545325,0.920564,groupB
0.286982,0.023798,0.240869,groupA
0.943828,0.779147,0.656111,groupA
0.754029,0.507228,0.685129,groupB
0.838949,0.683701,0.349531,groupB
0.435773,0.963742,0.968507,groupB
0.355331,0.684723,0.077349,groupB
0.950673,0.157441,0.138957,groupA
0.417279,0.389513,0.813085,groupA
0.469487,0.363768,0.236858,groupA
0.319058,0.227508,0.679815,groupA
0.816512,0.333107,0.681528,groupB
0.274696,0.39701,0.155086,groupA
0.21421,0.432896,0.348328,groupA
0.290879,0.389023,0.236444,groupA
0.111358,0.024545,0.211972,groupA
0.502785,0.893734,0.951625,groupB
0.024103,0.795688,0.168111,groupA
0.893541,0.51263,0.170165,groupB
0.557187,0.026628,0.554555,groupA
0.387432,0.653662,0.111309,groupB
0.458186,0.534911,0.735909,groupB
0.725806,0.328469,0.049852,groupB
0.762329,0.916634,0.935179,groupA
0.759064,0.864044,0.054811,groupB
0.252203,0.847617,0.357052,groupA
0.67319,0.636282,0.867174,groupB
0.024691,0.309938,0.143604,groupA
0.561696,0.191636,0.405014,groupA
0.089969,0.460541,0.278265,groupA
0.383172,0.861524,0.08027,groupA
0.776603,0.995406,0.1382,groupB
0.359193,0.256181,0.509543,groupA
0.64173,0.18104,0.322979,groupA
0.428994,0.751367,0.738225,groupB
0.196023,0.596661,0.547056,groupA
0.856909,0.144487,0.197629,groupA
0.13859,0.699845,0.511209,groupA
0.935796,0.427538,0.652594,groupB
0.236866,0.60518,0.135168,groupA
0.779714,0.003973,0.169759,groupA
0.454024,0.186296,0.539755,groupA
0.15066,0.441288,0.468475,groupA
0.107903,0.590588,0.064682,groupA
0.796592,0.966236,0.214546,groupB
0.938112,0.468436,0.244546,groupB
0.717233,0.876613,0.282975,groupB
0.383206,0.371544,0.890025,groupA
0.973489,0.606239,0.853857,groupB
0.632797,0.051978,0.602826,groupA
0.676223,0.591371,0.919062,groupB
0.255892,0.002777,0.148409,groupB
0.250219,0.061255,0.014042,groupA
0.624497,0.781769,0.116876,groupB
0.416853,0.462566,0.111844,groupA
0.496814,0.816042,0.057392,groupB
0.122078,0.581034,0.3151,groupA
0.167853,0.173395,0.321071,groupA
0.700344,0.773103,0.293283,groupB
0.971135,0.002586,0.878412,groupB
0.43508,0.235128,0.629448,groupA
0.451214,0.947094,0.791539,groupB
0.272416,0.331402,0.742241,groupA
0.860234,0.520294,0.605328,groupA
0.520765,0.370071,0.695023,groupA
0.938345,0.881221,0.155603,groupB
0.572572,0.404208,0.037033,groupB
0.275061,0.471426,0.664403,groupA
0.765661,0.099557,0.930085,groupA
0.69408,0.097367,0.783331,groupA
0.279364,0.346061,0.71922,groupA
0.708625,0.687376,0.639648,groupB
0.77129,0.092079,0.790845,groupA
0.91973,0.3097,0.803804,groupB
0.34798,0.881188,0.127884,groupB
0.721321,0.552041,0.770537,groupB
0.072364,0.434119,0.295127,groupA
0.63642,0.461376,0.891003,groupB
0.284281,0.198135,0.562557,groupA
0.580205,0.228437,0.187132,groupA
0.674159,0.706793,0.890781,groupB
0.468973,0.779967,0.571557,groupA
0.448627,0.408799,0.383113,groupA
0.960803,0.376898,0.879559,groupB
0.598801,0.210448,0.034101,groupA
0.313651,0.353616,0.163255,groupA
0.522424,0.955644,0.784464,groupA
0.685507,0.256531,0.043672,groupA
0.020752,0.654659,0.440722,groupA
0.19905,0.345575,0.49081,groupA
0.033237,0.375354,0.73284,groupA
0.213368,0.219462,0.250564,groupA
0.167931,0.54003,0.422528,groupA
0.353577,0.37935,0.250852,groupA
0.195303,0.489737,0.68949,groupA
0.846099,0.086193,0.366754,groupA
0.889631,0.887791,0.414234,groupA
0.721361,0.145218,0.92018,groupA
0.755817,0.834989,0.066026,groupB
0.49375,0.641884,0.079188,groupB
0.98381,0.199329,0.250256,groupB
0.374773,0.073776,0.88687,groupA
0.06441,0.613039,0.961508,groupA
0.202629,0.528652,0.481348,groupB
0.047798,0.397371,0.956646,groupA
0.269563,0.914532,0.619016,groupB
0.020016,0.970917,0.262374,groupB
0.323076,0.509881,0.443325,groupA
0.702785,0.628164,0.401683,groupB
0.000286,0.143839,0.099453,groupA
0.760397,0.239982,0.093657,groupB
0.260408,0.427251,0.376992,groupA
0.649772,0.882061,0.668967,groupB
0.922882,0.442885,0.004466,groupB
0.107783,0.31528,0.370468,groupA
0.760829,0.013118,0.711611,groupA
0.672716,0.376985,0.202118,groupB
0.607164,0.644081,0.589727,groupB
0.574758,0.459161,0.614251,groupB
0.927202,0.005981,0.601135,groupA
0.609766,0.078419,0.784864,groupA
0.818837,0.910241,0.488955,groupA
0.673402,0.998656,0.587036,groupB
0.912067,0.063327,0.503089,groupB
0.593325,0.909105,0.07567,groupB
0.464407,0.803061,0.503955,groupB
0.912331,0.072593,0.798341,groupB
0.004221,0.696724,0.700342,groupA
0.803119,0.502092,0.474273,groupB
0.388402,0.904341,0.453249,groupA
0.05369,0.392157,0.726173,groupB
0.605937,0.647534,0.217235,groupB
0.302463,0.4305,0.46187,groupA
0.91363,0.818959,0.598977,groupB
0.336995,0.922974,0.141028,groupB
0.115481,0.67507,0.026226,groupA
0.622975,0.910737,0.584428,groupB
0.255482,0.510079,0.537043,groupA
0.646024,0.192829,0.248629,groupA
0.699535,0.886584,0.803014,groupB
0.936214,0.038209,0.936183,groupB
0.715271,0.763783,0.531627,groupB
0.242845,0.182829,0.292342,groupA
0.303135,0.368134,0.606487,groupA
0.385556,0.716264,0.295914,groupB
0.022635,0.164392,0.521789,groupA
0.250975,0.276329,0.644524,groupA
0.438925,0.690526,0.803658,groupA
0.348516,0.9324,0.070201,groupB
0.622978,0.776461,0.70963,groupB
0.624166,0.734331,0.425177,groupB
0.479727,0.696027,0.883295,groupB
0.636058,0.824776,0.435925,groupB
0.712617,0.996817,0.145864,groupB
0.767031,0.517733,0.029531,groupB
0.505743,0.012454,0.801567,groupA
0.408099,0.741471,0.752099,groupB
0.654864,0.98336,0.812783,groupB
0.204733,0.806418,0.122887,groupB
0.607686,0.780447,0.44455,groupB
0.560904,0.982682,0.545653,groupB
0.151539,0.117756,0.723456,groupA
0.956007,0.244218,0.227642,groupB
0.792218,0.782235,0.191791,groupB
0.614456,0.155359,0.464694,groupB
0.40712,0.062378,0.735724,groupA
0.316407,0.180168,0.829765,groupA
0.876448,0.292185,0.411294,groupB
0.459233,0.650437,0.250425,groupB
0.065646,0.7807,0.439207,groupA
0.176269,0.044237,0.365551,groupA
0.581831,0.648084,0.738831,groupA
0.394933,0.048754,0.393953,groupA
0.099824,0.06378,0.313351,groupA
0.39027,0.499636,0.709639,groupA
0.265553,0.515635,0.904454,groupA
0.566931,0.71064,0.024161,groupB
0.116529,0.520411,0.662013,groupA
0.000227,0.310236,0.105485,groupA
0.665089,0.673383,0.612715,groupB
0.456766,0.111645,0.202357,groupA
0.858303,0.013816,0.769484,groupA
0.741785,0.552563,0.404736,groupA
0.719222,0.584534,0.991845,groupB
0.461463,0.946931,0.077656,groupB
0.52384,0.275404,0.55722,groupB
0.497084,0.139816,0.08339,groupA
0.991042,0.117221,0.564639,groupB
0.674544,0.680535,0.864634,groupB
0.015514,0.964456,0.376534,groupB
0.491737,0.805508,0.673948,groupB
0.712917,0.189222,0.712319,groupA
0.803986,0.204754,0.831938,groupA
0.315108,0.114512,0.686537,groupA
0.670252,0.061096,0.90642,groupA
0.745574,0.385524,0.580354,groupA
0.19404,0.983464,0.114285,groupB
0.972644,0.50118,0.332066,groupB
0.970278,0.987983,0.224321,groupB
0.267932,0.367442,0.18866,groupA
0.297047,0.46199,0.26262,groupB
0.603318,0.528871,0.158579,groupB
0.090188,0.481535,0.193423,groupA
0.256078,0.158983,0.751163,groupA
0.727115,0.37737,0.798679,groupB
0.373106,0.29609,0.34113,groupA
0.799329,0.128833,0.226288,groupA
0.462051,0.773533,0.475247,groupB
0.45257,0.697221,0.321205,groupB
0.621336,0.30389,0.239549,groupA
0.158985,0.788967,0.616633,groupA
0.849572,0.59881,0.219279,groupB
0.399737,0.363592,0.778005,groupA
0.036171,0.07921,0.849774,groupA
0.041865,0.147599,0.02224,groupA
0.196841,0.072559,0.638398,groupA
0.073496,0.451265,0.649809,groupA
0.540917,0.761829,0.14527,groupB
0.682222,0.655381,0.717491,groupB
0.737661,0.388295,0.892043,groupB
0.997628,0.218618,0.942299,groupB
0.250932,0.413939,0.296121,groupA
0.341876,0.896381,0.404315,groupB
0.413003,0.825197,0.639553,groupB
0.256904,0.323381,0.914974,groupA
0.369885,0.656537,0.019901,groupB
0.506958,0.309348,0.43454,groupA
0.167207,0.200711,0.1737,groupA
0.027721,0.974601,0.444746,groupB
0.659399,0.887031,0.138618,groupB
0.859034,0.437672,0.543395,groupB
0.093855,0.415916,0.880297,groupA
0.222332,0.33713,0.284351,groupB
0.456932,0.216808,0.856011,groupA
0.911234,0.352937,0.782837,groupB
0.45857,0.978882,0.240665,groupB
0.684399,0.220645,0.374883,groupA
0.05119,0.771545,0.779457,groupA
0.026054,0.323863,0.204649,groupA
0.266161,0.238688,0.777762,groupA
0.360892,0.147296,0.865137,groupA
0.337282,0.762683,0.331027,groupB
0.200641,0.102114,0.974485,groupA
0.156308,0.180083,0.3754,groupA
0.570029,0.782351,0.80882,groupB
0.95617,0.885529,0.8322,groupB
0.723724,0.718009,0.279299,groupB
0.79345,0.474722,0.466571,groupB
0.584503,0.438706,0.309458,groupB
0.825608,0.9697,0.224583,groupB
0.582734,0.427323,0.462553,groupB
0.338826,0.876198,0.589964,groupB
0.878155,0.759076,0.484713,groupA
0.952964,0.252533,0.479704,groupB
0.379268,0.367012,0.901955,groupA
0.06344,0.39608,0.669234,groupA
0.333429,0.591091,0.276009,groupA
0.403747,0.225099,0.23595,groupA
0.846686,0.660316,0.92598,groupB
0.172553,0.298974,0.198048,groupA
0.69561,0.674802,0.254541,groupB
0.113584,0.27426,0.934505,groupA
0.750138,0.699734,0.506096,groupA
0.695332,0.190387,0.942229,groupA
0.472221,0.752636,0.008763,groupB
0.061806,0.605241,0.649712,groupA
0.678857,0.319731,0.092727,groupB
0.056101,0.099644,0.145358,groupA
0.125527,0.607266,0.959623,groupA
0.972623,0.444451,0.249689,groupB
0.751865,0.677837,0.097148,groupB
0.135248,0.834145,0.889122,groupB
0.769736,0.874625,0.966146,groupB
0.829464,0.809312,0.390315,groupB
0.589256,0.184812,0.52411,groupA
0.176539,0.226803,0.775286,groupA
0.069831,0.121532,0.469047,groupA
0.848612,0.175801,0.933371,groupB
0.632896,0.480152,0.792006,groupB
0.471577,0.543285,0.53403,groupB
0.718955,0.015439,0.193671,groupA
0.282791,0.91105,0.571071,groupB
0.41365,0.619043,0.046964,groupB
0.996719,0.94221,0.294563,groupB
0.741693,0.63476,0.305098,groupB
0.253067,0.068632,0.989914,groupA
0.084145,0.642535,0.28931,groupA
0.980616,0.800613,0.870374,groupB
0.105263,0.320869,0.992737,groupA
0.328663,0.030155,0.673983,groupA
0.189164,0.011707,0.435961,groupA
0.107322,0.070054,0.509361,groupB
0.30358,0.483634,0.556089,groupA
0.49725,0.928044,0.156508,groupB
0.501635,0.914407,0.393145,groupB
0.814164,0.895286,0.639563,groupA
0.979091,0.528388,0.384072,groupB
0.553101,0.989792,0.999415,groupA
0.877718,0.765362,0.198686,groupB
0.011631,0.125447,0.425055,groupA
0.445643,0.457578,0.651529,groupA
0.452471,0.032627,0.210675,groupA
0.593696,0.824449,0.012212,groupA
0.85777,0.320208,0.654019,groupA
0.529291,0.632377,0.913863,groupB
0.375396,0.704117,0.992807,groupB
0.932178,0.407923,0.918855,groupB
0.762409,0.481095,0.048683,groupB
0.231138,0.890655,0.038887,groupB
0.733185,0.57432,0.304785,groupB
0.842266,0.772814,0.205353,groupB
0.125435,0.246772,0.454801,groupA
0.789249,0.473788,0.482331,groupB
0.171766,0.444067,0.495268,groupA
0.06476,0.15992,0.551783,groupA
0.942991,0.220825,0.192739,groupB
0.143208,0.584413,0.861322,groupA
0.353685,0.818459,0.332287,groupA
0.988108,0.38598,0.830565,groupB
0.11276,0.641558,0.792226,groupA
0.134267,0.493562,0.111458,groupA
0.424143,0.241686,0.871409,groupB
0.784648,0.62281,0.355807,groupB
0.273868,0.77958,0.260602,groupB
0.966461,0.853778,0.388088,groupB
0.161025,0.391797,0.345379,groupA
0.715366,0.883975,0.189669,groupB
0.304068,0.404018,0.331265,groupA
0.152838,0.705484,0.889365,groupA
0.810143,0.535298,0.343629,groupB
0.323586,0.192843,0.769935,groupB
0.134889,0.892635,0.893663,groupB
0.931258,0.850893,0.198994,groupA
0.06574,0.172233,0.030185,groupA
0.059156,0.31453,0.737065,groupA
0.52313,0.185724,0.11897,groupB
0.68847,0.105782,0.750326,groupB
0.979345,0.710623,0.708235,groupB
0.464772,0.332273,0.524132,groupB
0.52084,0.770519,0.977245,groupB
0.436519,0.032391,0.961299,groupA
0.281071,0.546518,0.199502,groupB
0.75235,0.71161,0.439942,groupB
0.028301,0.302126,0.70182,groupA
0.659598,0.241811,0.261997,groupA
0.558753,0.468724,0.919583,groupB
0.527753,0.94996,0.585207,groupB
0.394691,0.773717,0.840764,groupB
0.647607,0.185313,0.075185,groupA
0.43817,0.310748,0.185517,groupA
0.763643,0.525665,0.744933,groupB
0.184011,0.368694,0.35371,groupA
0.667819,0.509397,0.196185,groupB
0.697047,0.944091,0.813731,groupB
0.346904,0.862002,0.201514,groupB
0.067575,0.192098,0.541759,groupA
0.341572,0.82248,0.491621,groupB
0.571019,0.216175,0.907486,groupA
0.659608,0.065452,0.310199,groupA
0.189484,0.981286,0.665206,groupB
0.40165,0.943239,0.3614,groupB
0.192309,0.20783,0.491628,groupA
0.506613,0.611066,0.31632,groupB
0.118261,0.031739,0.899061,groupA
0.541154,0.999111,0.626095,groupB
0.559314,0.107818,0.248267,groupA
0.145912,0.168515,0.717365,groupA
0.714452,0.917173,0.751854,groupB
0.434341,0.798509,0.968845,groupB
0.952647,0.223612,0.602884,groupB
0.367229,0.826032,0.966508,groupB
0.467664,0.977267,0.432577,groupB
0.740869,0.683704,0.511666,groupB
0.681214,0.770341,0.204785,groupB
0.211326,0.89497,0.270028,groupB
0.377665,0.960703,0.569411,groupB
0.198292,0.103337,0.690741,groupB
0.210905,0.469744,0.959105,groupA
0.530239,0.801653,0.977059,groupB
0.545169,0.934385,0.58034,groupB
0.885838,0.743508,0.140567,groupB
0.459923,0.977654,0.07247,groupB
